Algorithm,Series,Iterations,T0,Tf,L,coolingFunction,Execution,MSE,Time
SA_GeometricCooling,TS2.txt,200,50.0,1.0,10,Geometric,20,1.374528147820302,0.44841790199279785
SA_GeometricCooling,TS2.txt,200,50.0,1.0,40,Geometric,1,0.995735230593653,1.7455964088439941
SA_GeometricCooling,TS2.txt,200,50.0,1.0,40,Geometric,2,1.334736885914873,1.7631516456604004
SA_GeometricCooling,TS2.txt,200,50.0,1.0,40,Geometric,3,1.0965188469165523,1.7199125289916992
SA_GeometricCooling,TS2.txt,200,50.0,1.0,40,Geometric,4,1.2784369691700732,1.7561216354370117
SA_GeometricCooling,TS2.txt,200,50.0,1.0,40,Geometric,5,1.4449366170779052,1.760981559753418
SA_GeometricCooling,TS2.txt,200,50.0,1.0,40,Geometric,6,1.1695977766513157,1.745844841003418
SA_GeometricCooling,TS2.txt,200,50.0,1.0,40,Geometric,7,1.4201316518055571,1.7451364994049072
SA_GeometricCooling,TS2.txt,200,50.0,1.0,40,Geometric,8,1.3638276526418693,1.7550899982452393
SA_GeometricCooling,TS2.txt,200,50.0,1.0,40,Geometric,9,1.4871439888491815,1.7762720584869385
SA_GeometricCooling,TS2.txt,200,50.0,1.0,40,Geometric,10,1.3388010218060702,1.797417163848877
SA_GeometricCooling,TS2.txt,200,50.0,1.0,40,Geometric,11,1.116301406617329,1.7507638931274414
SA_GeometricCooling,TS2.txt,200,50.0,1.0,40,Geometric,12,1.0862712449773402,1.7686259746551514
SA_GeometricCooling,TS2.txt,200,50.0,1.0,40,Geometric,13,1.156739821883996,1.7485244274139404
SA_GeometricCooling,TS2.txt,200,50.0,1.0,40,Geometric,14,1.197252006515108,1.732950210571289
SA_GeometricCooling,TS2.txt,200,50.0,1.0,40,Geometric,15,1.2826747729618675,1.7433922290802002
SA_GeometricCooling,TS2.txt,200,50.0,1.0,40,Geometric,16,1.3953484834753305,1.7983653545379639
SA_GeometricCooling,TS2.txt,200,50.0,1.0,40,Geometric,17,1.3460876801843638,1.7557439804077148
SA_GeometricCooling,TS2.txt,200,50.0,1.0,40,Geometric,18,1.2170705478655204,1.6949584484100342
SA_GeometricCooling,TS2.txt,200,50.0,1.0,40,Geometric,19,1.3002596804564326,1.7565889358520508
SA_GeometricCooling,TS2.txt,200,50.0,1.0,40,Geometric,20,1.2007295585209428,1.7189536094665527
SA_GeometricCooling,TS2.txt,200,50.0,1.0,100,Geometric,1,1.256016703566706,4.387563228607178
SA_GeometricCooling,TS2.txt,200,50.0,1.0,100,Geometric,2,1.0195653485778524,4.56571888923645
SA_GeometricCooling,TS2.txt,200,50.0,1.0,100,Geometric,3,1.2180726067686074,4.696432113647461
SA_GeometricCooling,TS2.txt,200,50.0,1.0,100,Geometric,4,1.1889565347551572,4.65632700920105
SA_GeometricCooling,TS2.txt,200,50.0,1.0,100,Geometric,5,1.25256648708514,4.571643829345703
SA_GeometricCooling,TS2.txt,200,50.0,1.0,100,Geometric,6,1.2676476840141384,4.31953763961792
SA_GeometricCooling,TS2.txt,200,50.0,1.0,100,Geometric,7,1.1939778727161265,4.45020318031311
SA_GeometricCooling,TS2.txt,200,50.0,1.0,100,Geometric,8,1.197032586247318,4.3038084506988525
SA_GeometricCooling,TS2.txt,200,50.0,1.0,100,Geometric,9,1.1223999075941398,4.333676815032959
SA_GeometricCooling,TS2.txt,200,50.0,1.0,100,Geometric,10,1.2358064485567832,4.570042371749878
SA_GeometricCooling,TS2.txt,200,50.0,1.0,100,Geometric,11,1.352203261478604,4.548054933547974
SA_GeometricCooling,TS2.txt,200,50.0,1.0,100,Geometric,12,1.2455010543729244,4.476392984390259
SA_GeometricCooling,TS2.txt,200,50.0,1.0,100,Geometric,13,1.1497943182425103,4.387635946273804
SA_GeometricCooling,TS2.txt,200,50.0,1.0,100,Geometric,14,1.2345473028693985,4.317430734634399
SA_GeometricCooling,TS2.txt,200,50.0,1.0,100,Geometric,15,1.3158515336491323,4.343588352203369
SA_GeometricCooling,TS2.txt,200,50.0,1.0,100,Geometric,16,1.1020539357546553,4.290520906448364
SA_GeometricCooling,TS2.txt,200,50.0,1.0,100,Geometric,17,1.1961892496500401,4.300566673278809
SA_GeometricCooling,TS2.txt,200,50.0,1.0,100,Geometric,18,1.0835034112406927,4.253944396972656
SA_GeometricCooling,TS2.txt,200,50.0,1.0,100,Geometric,19,1.1492728129116494,4.366807699203491
SA_GeometricCooling,TS2.txt,200,50.0,1.0,100,Geometric,20,1.2091004002420431,4.504317760467529
SA_GeometricCooling,TS2.txt,200,50.0,0.1,10,Geometric,1,1.2654924652687947,0.4606161117553711
SA_GeometricCooling,TS2.txt,200,50.0,0.1,10,Geometric,2,1.2501987960999448,0.44586753845214844
SA_GeometricCooling,TS2.txt,200,50.0,0.1,10,Geometric,3,1.3720935758105341,0.44762706756591797
SA_GeometricCooling,TS2.txt,200,50.0,0.1,10,Geometric,4,1.4912390080165319,0.45130467414855957
SA_GeometricCooling,TS2.txt,200,50.0,0.1,10,Geometric,5,1.5429763795467157,0.4455680847167969
SA_GeometricCooling,TS2.txt,200,50.0,0.1,10,Geometric,6,1.2642120099065088,0.4484682083129883
SA_GeometricCooling,TS2.txt,200,50.0,0.1,10,Geometric,7,1.5970009806122363,0.4574143886566162
SA_GeometricCooling,TS2.txt,200,50.0,0.1,10,Geometric,8,1.4734588738216057,0.4293992519378662
SA_GeometricCooling,TS2.txt,200,50.0,0.1,10,Geometric,9,1.3627786690305326,0.4382302761077881
SA_GeometricCooling,TS2.txt,200,50.0,0.1,10,Geometric,10,1.0639364522735266,0.45229554176330566
SA_GeometricCooling,TS2.txt,200,50.0,0.1,10,Geometric,11,1.4703322708623505,0.4510161876678467
SA_GeometricCooling,TS2.txt,200,50.0,0.1,10,Geometric,12,1.4187970091379802,0.4566988945007324
SA_GeometricCooling,TS2.txt,200,50.0,0.1,10,Geometric,13,1.2444485421587024,0.46302056312561035
SA_GeometricCooling,TS2.txt,200,50.0,0.1,10,Geometric,14,1.265155631129071,0.4611489772796631
SA_GeometricCooling,TS2.txt,200,50.0,0.1,10,Geometric,15,1.2817007863476746,0.44753003120422363
SA_GeometricCooling,TS2.txt,200,50.0,0.1,10,Geometric,16,1.3259819272474942,0.4598195552825928
SA_GeometricCooling,TS2.txt,200,50.0,0.1,10,Geometric,17,1.4286106766903837,0.4373295307159424
SA_GeometricCooling,TS2.txt,200,50.0,0.1,10,Geometric,18,1.3154569362069162,0.4396383762359619
SA_GeometricCooling,TS2.txt,200,50.0,0.1,10,Geometric,19,1.3848932373428924,0.4367549419403076
SA_GeometricCooling,TS2.txt,200,50.0,0.1,10,Geometric,20,1.383699554499307,0.44934988021850586
SA_GeometricCooling,TS2.txt,200,50.0,0.1,40,Geometric,1,1.053948585587959,1.7895314693450928
SA_GeometricCooling,TS2.txt,200,50.0,0.1,40,Geometric,2,1.3055124123798947,1.7783160209655762
SA_GeometricCooling,TS2.txt,200,50.0,0.1,40,Geometric,3,1.3649160689329303,1.7997078895568848
SA_GeometricCooling,TS2.txt,200,50.0,0.1,40,Geometric,4,1.2912085386338832,1.8041963577270508
SA_GeometricCooling,TS2.txt,200,50.0,0.1,40,Geometric,5,1.320785582382261,1.7685189247131348
SA_GeometricCooling,TS2.txt,200,50.0,0.1,40,Geometric,6,1.1800941581301567,1.8122258186340332
SA_GeometricCooling,TS2.txt,200,50.0,0.1,40,Geometric,7,1.1228084629789685,1.7428255081176758
SA_GeometricCooling,TS2.txt,200,50.0,0.1,40,Geometric,8,1.3231592948964224,1.8075268268585205
SA_GeometricCooling,TS2.txt,200,50.0,0.1,40,Geometric,9,0.8448227151108879,1.7894210815429688
SA_GeometricCooling,TS2.txt,200,50.0,0.1,40,Geometric,10,1.1644056413970607,1.7394485473632812
SA_GeometricCooling,TS2.txt,200,50.0,0.1,40,Geometric,11,1.199233692711596,1.7408010959625244
SA_GeometricCooling,TS2.txt,200,50.0,0.1,40,Geometric,12,1.2518690266667225,1.72208833694458
SA_GeometricCooling,TS2.txt,200,50.0,0.1,40,Geometric,13,1.0576972475831685,1.6554033756256104
SA_GeometricCooling,TS2.txt,200,50.0,0.1,40,Geometric,14,1.1590168467404378,1.6795775890350342
SA_GeometricCooling,TS2.txt,200,50.0,0.1,40,Geometric,15,1.4068821394374476,1.673417568206787
SA_GeometricCooling,TS2.txt,200,50.0,0.1,40,Geometric,16,1.4227473125846348,1.7286241054534912
SA_GeometricCooling,TS2.txt,200,50.0,0.1,40,Geometric,17,0.791813537909101,1.675504446029663
SA_GeometricCooling,TS2.txt,200,50.0,0.1,40,Geometric,18,1.200920615781547,1.729722261428833
SA_GeometricCooling,TS2.txt,200,50.0,0.1,40,Geometric,19,1.1982146641217895,1.8102500438690186
SA_GeometricCooling,TS2.txt,200,50.0,0.1,40,Geometric,20,0.9834252145385427,1.7778599262237549
SA_GeometricCooling,TS2.txt,200,50.0,0.1,100,Geometric,1,1.1484847173632289,4.409461498260498
SA_GeometricCooling,TS2.txt,200,50.0,0.1,100,Geometric,2,1.2307971805863651,4.3372392654418945
SA_GeometricCooling,TS2.txt,200,50.0,0.1,100,Geometric,3,1.0410305234031103,4.422030687332153
SA_GeometricCooling,TS2.txt,200,50.0,0.1,100,Geometric,4,1.0726463329112108,4.481348276138306
SA_GeometricCooling,TS2.txt,200,50.0,0.1,100,Geometric,5,1.124048695997479,4.410823106765747
SA_GeometricCooling,TS2.txt,200,50.0,0.1,100,Geometric,6,1.1259291322214509,4.4639341831207275
SA_GeometricCooling,TS2.txt,200,50.0,0.1,100,Geometric,7,1.0945198842544352,4.519538402557373
SA_GeometricCooling,TS2.txt,200,50.0,0.1,100,Geometric,8,1.2325410331056126,4.475679397583008
SA_GeometricCooling,TS2.txt,200,50.0,0.1,100,Geometric,9,1.1261788801130248,4.474923133850098
SA_GeometricCooling,TS2.txt,200,50.0,0.1,100,Geometric,10,1.1931193807499718,4.371259689331055
SA_GeometricCooling,TS2.txt,200,50.0,0.1,100,Geometric,11,1.184604438911132,4.485212087631226
SA_GeometricCooling,TS2.txt,200,50.0,0.1,100,Geometric,12,1.0279650163313485,4.409739017486572
SA_GeometricCooling,TS2.txt,200,50.0,0.1,100,Geometric,13,1.2461585335681336,4.4241063594818115
SA_GeometricCooling,TS2.txt,200,50.0,0.1,100,Geometric,14,1.2362557697351149,4.464001655578613
SA_GeometricCooling,TS2.txt,200,50.0,0.1,100,Geometric,15,1.118809718498955,4.421369791030884
SA_GeometricCooling,TS2.txt,200,50.0,0.1,100,Geometric,16,1.1202610763143228,4.4744956493377686
SA_GeometricCooling,TS2.txt,200,50.0,0.1,100,Geometric,17,1.221784093325746,4.484140634536743
SA_GeometricCooling,TS2.txt,200,50.0,0.1,100,Geometric,18,0.9849622033554308,4.471510887145996
SA_GeometricCooling,TS2.txt,200,50.0,0.1,100,Geometric,19,1.0158986182851515,4.429140567779541
SA_GeometricCooling,TS2.txt,200,50.0,0.1,100,Geometric,20,1.253759298769186,4.421041488647461
SA_GeometricCooling,TS2.txt,200,50.0,0.001,10,Geometric,1,1.2809502829923325,0.38498783111572266
SA_GeometricCooling,TS2.txt,200,50.0,0.001,10,Geometric,2,1.0892527142124493,0.45627784729003906
SA_GeometricCooling,TS2.txt,200,50.0,0.001,10,Geometric,3,1.0905294797256098,0.43994569778442383
SA_GeometricCooling,TS2.txt,200,50.0,0.001,10,Geometric,4,1.0304634629093552,0.4145195484161377
SA_GeometricCooling,TS2.txt,200,50.0,0.001,10,Geometric,5,1.1473551211550377,0.4390585422515869
SA_GeometricCooling,TS2.txt,200,50.0,0.001,10,Geometric,6,1.0959506395255683,0.46841883659362793
SA_GeometricCooling,TS2.txt,200,50.0,0.001,10,Geometric,7,1.0951501497321159,0.41564178466796875
SA_GeometricCooling,TS2.txt,200,50.0,0.001,10,Geometric,8,1.0386826444836887,0.4687619209289551
SA_GeometricCooling,TS2.txt,200,50.0,0.001,10,Geometric,9,1.2194439810670414,0.4582028388977051
SA_GeometricCooling,TS2.txt,200,50.0,0.001,10,Geometric,10,1.1740162099229807,0.4332897663116455
SA_GeometricCooling,TS2.txt,200,50.0,0.001,10,Geometric,11,1.0984035992204872,0.445997953414917
SA_GeometricCooling,TS2.txt,200,50.0,0.001,10,Geometric,12,1.3099259734136637,0.45293211936950684
SA_GeometricCooling,TS2.txt,200,50.0,0.001,10,Geometric,13,1.2408174830733354,0.4629850387573242
SA_GeometricCooling,TS2.txt,200,50.0,0.001,10,Geometric,14,1.2318088322364285,0.4278531074523926
SA_GeometricCooling,TS2.txt,200,50.0,0.001,10,Geometric,15,1.1455156314429389,0.4418060779571533
SA_GeometricCooling,TS2.txt,200,50.0,0.001,10,Geometric,16,1.2598181321175939,0.45280027389526367
SA_GeometricCooling,TS2.txt,200,50.0,0.001,10,Geometric,17,1.2205662222159712,0.4230160713195801
SA_GeometricCooling,TS2.txt,200,50.0,0.001,10,Geometric,18,1.1523602258883747,0.4501960277557373
SA_GeometricCooling,TS2.txt,200,50.0,0.001,10,Geometric,19,1.2470601690324155,0.4576706886291504
SA_GeometricCooling,TS2.txt,200,50.0,0.001,10,Geometric,20,1.3101602021699734,0.44150447845458984
SA_GeometricCooling,TS2.txt,200,50.0,0.001,40,Geometric,1,0.6842030894998653,1.6523067951202393
SA_GeometricCooling,TS2.txt,200,50.0,0.001,40,Geometric,2,1.0662320817011046,1.6784319877624512
SA_GeometricCooling,TS2.txt,200,50.0,0.001,40,Geometric,3,1.287132958618734,1.6680221557617188
SA_GeometricCooling,TS2.txt,200,50.0,0.001,40,Geometric,4,1.051206585777284,1.7082812786102295
SA_GeometricCooling,TS2.txt,200,50.0,0.001,40,Geometric,5,1.0277602315062557,1.8063867092132568
SA_GeometricCooling,TS2.txt,200,50.0,0.001,40,Geometric,6,1.3681512601966135,1.6846020221710205
SA_GeometricCooling,TS2.txt,200,50.0,0.001,40,Geometric,7,1.0875115475886212,1.7696080207824707
SA_GeometricCooling,TS2.txt,200,50.0,0.001,40,Geometric,8,0.964836846851551,1.8413059711456299
SA_GeometricCooling,TS2.txt,200,50.0,0.001,40,Geometric,9,1.043149043432474,1.810267448425293
SA_GeometricCooling,TS2.txt,200,50.0,0.001,40,Geometric,10,1.014147959400676,1.7655143737792969
SA_GeometricCooling,TS2.txt,200,50.0,0.001,40,Geometric,11,1.132360583371406,1.758115530014038
SA_GeometricCooling,TS2.txt,200,50.0,0.001,40,Geometric,12,1.0812192895732617,1.7848234176635742
SA_GeometricCooling,TS2.txt,200,50.0,0.001,40,Geometric,13,0.8540336937193398,1.7283217906951904
SA_GeometricCooling,TS2.txt,200,50.0,0.001,40,Geometric,14,1.1381315908600513,1.7062487602233887
SA_GeometricCooling,TS2.txt,200,50.0,0.001,40,Geometric,15,1.2991162034638306,1.8016958236694336
SA_GeometricCooling,TS2.txt,200,50.0,0.001,40,Geometric,16,1.2670654754463133,1.7824108600616455
SA_GeometricCooling,TS2.txt,200,50.0,0.001,40,Geometric,17,1.1595539062102813,1.7863998413085938
SA_GeometricCooling,TS2.txt,200,50.0,0.001,40,Geometric,18,1.0608000977789618,1.7515594959259033
SA_GeometricCooling,TS2.txt,200,50.0,0.001,40,Geometric,19,1.1105145428343544,1.8531584739685059
SA_GeometricCooling,TS2.txt,200,50.0,0.001,40,Geometric,20,1.225182216637251,1.7364099025726318
SA_GeometricCooling,TS2.txt,200,50.0,0.001,100,Geometric,1,0.9385339542285894,4.192931652069092
SA_GeometricCooling,TS2.txt,200,50.0,0.001,100,Geometric,2,0.8604505482748289,4.3139684200286865
SA_GeometricCooling,TS2.txt,200,50.0,0.001,100,Geometric,3,1.2714520390291084,4.5206239223480225
SA_GeometricCooling,TS2.txt,200,50.0,0.001,100,Geometric,4,1.094514169482457,4.516495943069458
SA_GeometricCooling,TS2.txt,200,50.0,0.001,100,Geometric,5,0.8211531002444723,4.204087495803833
SA_GeometricCooling,TS2.txt,200,50.0,0.001,100,Geometric,6,1.1162741928449615,4.541565179824829
SA_GeometricCooling,TS2.txt,200,50.0,0.001,100,Geometric,7,0.9255871082200734,4.690006732940674
SA_GeometricCooling,TS2.txt,200,50.0,0.001,100,Geometric,8,1.0082531496186629,4.728116273880005
SA_GeometricCooling,TS2.txt,200,50.0,0.001,100,Geometric,9,1.1682163217240973,4.14948844909668
SA_GeometricCooling,TS2.txt,200,50.0,0.001,100,Geometric,10,0.8735528484518351,4.277891635894775
SA_GeometricCooling,TS2.txt,200,50.0,0.001,100,Geometric,11,0.846802427431804,4.420035362243652
SA_GeometricCooling,TS2.txt,200,50.0,0.001,100,Geometric,12,1.1088740424015977,4.750330448150635
SA_GeometricCooling,TS2.txt,200,50.0,0.001,100,Geometric,13,1.1862239866798867,4.609934568405151
SA_GeometricCooling,TS2.txt,200,50.0,0.001,100,Geometric,14,1.0428508161376633,4.4546284675598145
SA_GeometricCooling,TS2.txt,200,50.0,0.001,100,Geometric,15,1.0960766365704617,4.507924556732178
SA_GeometricCooling,TS2.txt,200,50.0,0.001,100,Geometric,16,1.21289898726763,4.59247088432312
SA_GeometricCooling,TS2.txt,200,50.0,0.001,100,Geometric,17,1.1177166020778637,4.330857753753662
SA_GeometricCooling,TS2.txt,200,50.0,0.001,100,Geometric,18,1.1554550627706406,4.216434001922607
SA_GeometricCooling,TS2.txt,200,50.0,0.001,100,Geometric,19,1.143064448729874,4.060718059539795
SA_GeometricCooling,TS2.txt,200,50.0,0.001,100,Geometric,20,0.9724754010070221,4.080738067626953
SA_GeometricCooling,TS2.txt,200,10.0,1.0,10,Geometric,1,1.5028612611403105,0.4667971134185791
SA_GeometricCooling,TS2.txt,200,10.0,1.0,10,Geometric,2,1.2931876704131406,0.45191049575805664
SA_GeometricCooling,TS2.txt,200,10.0,1.0,10,Geometric,3,1.3608303684935958,0.44364500045776367
SA_GeometricCooling,TS2.txt,200,10.0,1.0,10,Geometric,4,1.1794053768780715,0.4470343589782715
SA_GeometricCooling,TS2.txt,200,10.0,1.0,10,Geometric,5,1.5444225273123997,0.4449934959411621
SA_GeometricCooling,TS2.txt,200,10.0,1.0,10,Geometric,6,1.4163814151470422,0.4506523609161377
SA_GeometricCooling,TS2.txt,200,10.0,1.0,10,Geometric,7,1.4810619258558642,0.4506676197052002
SA_GeometricCooling,TS2.txt,200,10.0,1.0,10,Geometric,8,1.3948639562841598,0.45032501220703125
SA_GeometricCooling,TS2.txt,200,10.0,1.0,10,Geometric,9,1.4050619436371132,0.44591569900512695
SA_GeometricCooling,TS2.txt,200,10.0,1.0,10,Geometric,10,1.5376970471341838,0.45432376861572266
SA_GeometricCooling,TS2.txt,200,10.0,1.0,10,Geometric,11,1.3927971484624613,0.44877171516418457
SA_GeometricCooling,TS2.txt,200,10.0,1.0,10,Geometric,12,1.417300752358499,0.44309186935424805
SA_GeometricCooling,TS2.txt,200,10.0,1.0,10,Geometric,13,1.4738521003350473,0.4601283073425293
SA_GeometricCooling,TS2.txt,200,10.0,1.0,10,Geometric,14,1.3362022532789974,0.44789934158325195
SA_GeometricCooling,TS2.txt,200,10.0,1.0,10,Geometric,15,1.386318686229379,0.4540555477142334
SA_GeometricCooling,TS2.txt,200,10.0,1.0,10,Geometric,16,1.4229170965872096,0.4452056884765625
SA_GeometricCooling,TS2.txt,200,10.0,1.0,10,Geometric,17,1.235873871307512,0.4445316791534424
SA_GeometricCooling,TS2.txt,200,10.0,1.0,10,Geometric,18,1.3017489904817388,0.4542677402496338
SA_GeometricCooling,TS2.txt,200,10.0,1.0,10,Geometric,19,1.347851591641804,0.4496781826019287
SA_GeometricCooling,TS2.txt,200,10.0,1.0,10,Geometric,20,1.3037628037116071,0.44877028465270996
SA_GeometricCooling,TS2.txt,200,10.0,1.0,40,Geometric,1,1.2710466904758948,1.7991902828216553
SA_GeometricCooling,TS2.txt,200,10.0,1.0,40,Geometric,2,1.0597462575510266,1.7762477397918701
SA_GeometricCooling,TS2.txt,200,10.0,1.0,40,Geometric,3,1.3510104502622826,1.8012011051177979
SA_GeometricCooling,TS2.txt,200,10.0,1.0,40,Geometric,4,1.1407837096916782,1.7857940196990967
SA_GeometricCooling,TS2.txt,200,10.0,1.0,40,Geometric,5,1.2102870680737363,1.7520418167114258
SA_GeometricCooling,TS2.txt,200,10.0,1.0,40,Geometric,6,1.3023415457947354,1.7953896522521973
SA_GeometricCooling,TS2.txt,200,10.0,1.0,40,Geometric,7,0.9950906895202667,1.775886058807373
SA_GeometricCooling,TS2.txt,200,10.0,1.0,40,Geometric,8,1.3465724191865154,1.8005006313323975
SA_GeometricCooling,TS2.txt,200,10.0,1.0,40,Geometric,9,1.368270937737738,1.818955898284912
SA_GeometricCooling,TS2.txt,200,10.0,1.0,40,Geometric,10,1.3531019456568183,1.8539512157440186
SA_GeometricCooling,TS2.txt,200,10.0,1.0,40,Geometric,11,1.2649640270733473,1.8246169090270996
SA_GeometricCooling,TS2.txt,200,10.0,1.0,40,Geometric,12,1.3683733416245318,1.8719406127929688
SA_GeometricCooling,TS2.txt,200,10.0,1.0,40,Geometric,13,1.2413037367327922,1.8510897159576416
SA_GeometricCooling,TS2.txt,200,10.0,1.0,40,Geometric,14,1.243147904640343,1.863685131072998
SA_GeometricCooling,TS2.txt,200,10.0,1.0,40,Geometric,15,1.3403023377897556,1.789947509765625
SA_GeometricCooling,TS2.txt,200,10.0,1.0,40,Geometric,16,1.3057152004152721,1.8558640480041504
SA_GeometricCooling,TS2.txt,200,10.0,1.0,40,Geometric,17,1.2580381092751376,1.8231468200683594
SA_GeometricCooling,TS2.txt,200,10.0,1.0,40,Geometric,18,1.3157496125677022,1.8302147388458252
SA_GeometricCooling,TS2.txt,200,10.0,1.0,40,Geometric,19,1.0767600277351852,1.8070638179779053
SA_GeometricCooling,TS2.txt,200,10.0,1.0,40,Geometric,20,1.2386407743588062,1.7982089519500732
SA_GeometricCooling,TS2.txt,200,10.0,1.0,100,Geometric,1,1.0501753235838875,4.443076133728027
SA_GeometricCooling,TS2.txt,200,10.0,1.0,100,Geometric,2,1.3937350697297577,4.578413724899292
SA_GeometricCooling,TS2.txt,200,10.0,1.0,100,Geometric,3,1.1219182620344212,4.50887131690979
SA_GeometricCooling,TS2.txt,200,10.0,1.0,100,Geometric,4,1.2196018336147783,4.518767356872559
SA_GeometricCooling,TS2.txt,200,10.0,1.0,100,Geometric,5,1.106738312769505,4.434711933135986
SA_GeometricCooling,TS2.txt,200,10.0,1.0,100,Geometric,6,1.165668106242092,4.439301490783691
SA_GeometricCooling,TS2.txt,200,10.0,1.0,100,Geometric,7,1.140721608838343,4.3618834018707275
SA_GeometricCooling,TS2.txt,200,10.0,1.0,100,Geometric,8,1.217954112055697,4.508916139602661
SA_GeometricCooling,TS2.txt,200,10.0,1.0,100,Geometric,9,0.9468662298882167,4.452923059463501
SA_GeometricCooling,TS2.txt,200,10.0,1.0,100,Geometric,10,1.1656595021772855,4.44076943397522
SA_GeometricCooling,TS2.txt,200,10.0,1.0,100,Geometric,11,1.261491035858357,4.566409349441528
SA_GeometricCooling,TS2.txt,200,10.0,1.0,100,Geometric,12,1.1153214019310882,4.510790586471558
SA_GeometricCooling,TS2.txt,200,10.0,1.0,100,Geometric,13,1.1772010020072066,4.482404708862305
SA_GeometricCooling,TS2.txt,200,10.0,1.0,100,Geometric,14,1.2777869329927285,4.578568696975708
SA_GeometricCooling,TS2.txt,200,10.0,1.0,100,Geometric,15,1.1710813848917696,4.510417222976685
SA_GeometricCooling,TS2.txt,200,10.0,1.0,100,Geometric,16,1.3728839260655812,4.511960983276367
SA_GeometricCooling,TS2.txt,200,10.0,1.0,100,Geometric,17,1.2342738313709414,4.608033657073975
SA_GeometricCooling,TS2.txt,200,10.0,1.0,100,Geometric,18,1.2970011005740456,4.5063865184783936
SA_GeometricCooling,TS2.txt,200,10.0,1.0,100,Geometric,19,1.1931790663599504,4.578240633010864
SA_GeometricCooling,TS2.txt,200,10.0,1.0,100,Geometric,20,1.1413907812384214,4.488944053649902
SA_GeometricCooling,TS2.txt,200,10.0,0.1,10,Geometric,1,1.2963117924053926,0.4594550132751465
SA_GeometricCooling,TS2.txt,200,10.0,0.1,10,Geometric,2,1.3881472423077397,0.46568965911865234
SA_GeometricCooling,TS2.txt,200,10.0,0.1,10,Geometric,3,1.2550840318419996,0.46115899085998535
SA_GeometricCooling,TS2.txt,200,10.0,0.1,10,Geometric,4,1.5020092574094102,0.45592451095581055
SA_GeometricCooling,TS2.txt,200,10.0,0.1,10,Geometric,5,1.1582558135897083,0.44683218002319336
SA_GeometricCooling,TS2.txt,200,10.0,0.1,10,Geometric,6,0.7703975418202462,0.4472784996032715
SA_GeometricCooling,TS2.txt,200,10.0,0.1,10,Geometric,7,1.285296197184475,0.47211384773254395
SA_GeometricCooling,TS2.txt,200,10.0,0.1,10,Geometric,8,1.1090984866342657,0.4654393196105957
SA_GeometricCooling,TS2.txt,200,10.0,0.1,10,Geometric,9,1.5039268561645744,0.4539651870727539
SA_GeometricCooling,TS2.txt,200,10.0,0.1,10,Geometric,10,1.2844280388374494,0.46613407135009766
SA_GeometricCooling,TS2.txt,200,10.0,0.1,10,Geometric,11,1.324837532631903,0.4459261894226074
SA_GeometricCooling,TS2.txt,200,10.0,0.1,10,Geometric,12,1.30480063698681,0.42511415481567383
SA_GeometricCooling,TS2.txt,200,10.0,0.1,10,Geometric,13,1.2979702851408594,0.4353921413421631
SA_GeometricCooling,TS2.txt,200,10.0,0.1,10,Geometric,14,1.3145877425357504,0.4553372859954834
SA_GeometricCooling,TS2.txt,200,10.0,0.1,10,Geometric,15,1.382264470546361,0.4454691410064697
SA_GeometricCooling,TS2.txt,200,10.0,0.1,10,Geometric,16,1.492967033554574,0.46160364151000977
SA_GeometricCooling,TS2.txt,200,10.0,0.1,10,Geometric,17,1.4513368911658482,0.4683103561401367
SA_GeometricCooling,TS2.txt,200,10.0,0.1,10,Geometric,18,1.1843071592245966,0.4576900005340576
SA_GeometricCooling,TS2.txt,200,10.0,0.1,10,Geometric,19,1.3272935067139828,0.4554145336151123
SA_GeometricCooling,TS2.txt,200,10.0,0.1,10,Geometric,20,1.2339478382270237,0.46988677978515625
SA_GeometricCooling,TS2.txt,200,10.0,0.1,40,Geometric,1,1.2965190631785724,1.8537073135375977
SA_GeometricCooling,TS2.txt,200,10.0,0.1,40,Geometric,2,1.1736380220934772,1.839184045791626
SA_GeometricCooling,TS2.txt,200,10.0,0.1,40,Geometric,3,1.2534234943173712,1.817180871963501
SA_GeometricCooling,TS2.txt,200,10.0,0.1,40,Geometric,4,0.9355921737377898,1.8174712657928467
SA_GeometricCooling,TS2.txt,200,10.0,0.1,40,Geometric,5,1.2150774843421845,1.82527756690979
SA_GeometricCooling,TS2.txt,200,10.0,0.1,40,Geometric,6,1.3125520976376375,1.7901618480682373
SA_GeometricCooling,TS2.txt,200,10.0,0.1,40,Geometric,7,1.271841800858753,1.8024568557739258
SA_GeometricCooling,TS2.txt,200,10.0,0.1,40,Geometric,8,1.2837999139350433,1.8014802932739258
SA_GeometricCooling,TS2.txt,200,10.0,0.1,40,Geometric,9,1.3644740320403115,1.7912023067474365
SA_GeometricCooling,TS2.txt,200,10.0,0.1,40,Geometric,10,1.2526325578771715,1.840651273727417
SA_GeometricCooling,TS2.txt,200,10.0,0.1,40,Geometric,11,1.3164501880950836,1.8158268928527832
SA_GeometricCooling,TS2.txt,200,10.0,0.1,40,Geometric,12,1.3167231750626713,1.7659986019134521
SA_GeometricCooling,TS2.txt,200,10.0,0.1,40,Geometric,13,1.3719380799844687,1.7649316787719727
SA_GeometricCooling,TS2.txt,200,10.0,0.1,40,Geometric,14,1.3061694288454282,1.8083713054656982
SA_GeometricCooling,TS2.txt,200,10.0,0.1,40,Geometric,15,1.174407063620523,1.782743215560913
